25-04-29 18:34:14.917 - INFO: img:077_01_D3_th.bmp - PSNR: 41.0759 dB; SSIM: 0.9727; LPIPS: 0.0236; DISTS: 0.0611
25-04-29 18:34:15.933 - INFO: img:080_01_D1_th.bmp - PSNR: 42.8592 dB; SSIM: 0.9738; LPIPS: 0.0389; DISTS: 0.0795
25-04-29 18:34:16.991 - INFO: img:082_01_D1_th.bmp - PSNR: 40.7536 dB; SSIM: 0.9678; LPIPS: 0.0412; DISTS: 0.0514
25-04-29 18:34:17.990 - INFO: img:083_02_D1_th.bmp - PSNR: 42.4571 dB; SSIM: 0.9725; LPIPS: 0.0516; DISTS: 0.0723
25-04-29 18:34:18.983 - INFO: img:084_01_D1_th.bmp - PSNR: 42.0085 dB; SSIM: 0.9718; LPIPS: 0.0248; DISTS: 0.0669
25-04-29 18:34:19.983 - INFO: img:085_01_D4_th.bmp - PSNR: 41.0957 dB; SSIM: 0.9724; LPIPS: 0.0250; DISTS: 0.0506
25-04-29 18:34:21.024 - INFO: img:086_02_D1_th.bmp - PSNR: 42.0238 dB; SSIM: 0.9656; LPIPS: 0.0572; DISTS: 0.0721
25-04-29 18:34:22.007 - INFO: img:089_01_D1_th.bmp - PSNR: 41.2247 dB; SSIM: 0.9718; LPIPS: 0.0217; DISTS: 0.0618
25-04-29 18:34:22.994 - INFO: img:089_01_D4_th.bmp - PSNR: 41.3163 dB; SSIM: 0.9660; LPIPS: 0.0406; DISTS: 0.0729
25-04-29 18:34:23.995 - INFO: img:090_01_D2_th.bmp - PSNR: 40.4847 dB; SSIM: 0.9723; LPIPS: 0.0218; DISTS: 0.0532
25-04-29 18:34:24.994 - INFO: img:092_01_D1_th.bmp - PSNR: 41.7361 dB; SSIM: 0.9743; LPIPS: 0.0222; DISTS: 0.0606
25-04-29 18:34:26.032 - INFO: img:094_01_D3_th.bmp - PSNR: 40.7192 dB; SSIM: 0.9728; LPIPS: 0.0321; DISTS: 0.0569
25-04-29 18:34:27.092 - INFO: img:095_01_D3_th.bmp - PSNR: 40.7735 dB; SSIM: 0.9733; LPIPS: 0.0272; DISTS: 0.0527
25-04-29 18:34:28.113 - INFO: img:096_01_D1_th.bmp - PSNR: 40.9265 dB; SSIM: 0.9710; LPIPS: 0.0289; DISTS: 0.0602
25-04-29 18:34:29.170 - INFO: img:098_01_D2_th.bmp - PSNR: 38.7980 dB; SSIM: 0.9708; LPIPS: 0.0269; DISTS: 0.0559
25-04-29 18:34:30.164 - INFO: img:100_01_D1_th.bmp - PSNR: 40.9881 dB; SSIM: 0.9700; LPIPS: 0.0223; DISTS: 0.0496
25-04-29 18:34:31.174 - INFO: img:100_02_D1_th.bmp - PSNR: 42.5862 dB; SSIM: 0.9689; LPIPS: 0.0523; DISTS: 0.0852
25-04-29 18:34:32.191 - INFO: img:101_01_D4_th.bmp - PSNR: 40.6371 dB; SSIM: 0.9753; LPIPS: 0.0160; DISTS: 0.0431
25-04-29 18:34:33.258 - INFO: img:103_01_D2_th.bmp - PSNR: 40.3598 dB; SSIM: 0.9660; LPIPS: 0.0456; DISTS: 0.0742
25-04-29 18:34:34.283 - INFO: img:105_01_D1_th.bmp - PSNR: 41.9204 dB; SSIM: 0.9718; LPIPS: 0.0298; DISTS: 0.0648
25-04-29 18:34:35.372 - INFO: img:105_01_D3_th.bmp - PSNR: 42.2045 dB; SSIM: 0.9736; LPIPS: 0.0327; DISTS: 0.0644
25-04-29 18:34:36.487 - INFO: img:107_01_D3_th.bmp - PSNR: 41.6132 dB; SSIM: 0.9741; LPIPS: 0.0172; DISTS: 0.0510
25-04-29 18:34:37.582 - INFO: img:108_01_D3_th.bmp - PSNR: 41.2257 dB; SSIM: 0.9718; LPIPS: 0.0312; DISTS: 0.0505
25-04-29 18:34:38.633 - INFO: img:111_01_D4_th.bmp - PSNR: 42.1759 dB; SSIM: 0.9726; LPIPS: 0.0301; DISTS: 0.0658
25-04-29 18:34:39.708 - INFO: img:114_01_D1_th.bmp - PSNR: 40.4067 dB; SSIM: 0.9723; LPIPS: 0.0209; DISTS: 0.0447
25-04-29 18:34:40.767 - INFO: img:118_02_D1_th.bmp - PSNR: 42.1526 dB; SSIM: 0.9748; LPIPS: 0.0229; DISTS: 0.0527
25-04-29 18:34:41.771 - INFO: img:120_01_D3_th.bmp - PSNR: 41.6851 dB; SSIM: 0.9726; LPIPS: 0.0251; DISTS: 0.0578
25-04-29 18:34:42.779 - INFO: img:123_01_D4_th.bmp - PSNR: 41.8848 dB; SSIM: 0.9743; LPIPS: 0.0204; DISTS: 0.0641
25-04-29 18:34:43.799 - INFO: img:124_01_D4_th.bmp - PSNR: 41.7146 dB; SSIM: 0.9723; LPIPS: 0.0385; DISTS: 0.0665
25-04-29 18:34:44.800 - INFO: img:129_01_D1_th.bmp - PSNR: 43.6703 dB; SSIM: 0.9723; LPIPS: 0.0675; DISTS: 0.1212
25-04-29 18:34:45.860 - INFO: img:131_01_D1_th.bmp - PSNR: 43.3959 dB; SSIM: 0.9737; LPIPS: 0.0466; DISTS: 0.0883
25-04-29 18:34:46.869 - INFO: img:142_01_D3_th.bmp - PSNR: 41.3352 dB; SSIM: 0.9683; LPIPS: 0.0346; DISTS: 0.0738
25-04-29 18:34:47.883 - INFO: img:147_01_D3_th.bmp - PSNR: 41.9515 dB; SSIM: 0.9658; LPIPS: 0.0497; DISTS: 0.0762
25-04-29 18:34:48.915 - INFO: img:147_01_D4_th.bmp - PSNR: 40.7403 dB; SSIM: 0.9744; LPIPS: 0.0200; DISTS: 0.0528
25-04-29 18:34:49.934 - INFO: img:150_01_D4_th.bmp - PSNR: 39.9429 dB; SSIM: 0.9736; LPIPS: 0.0186; DISTS: 0.0393
25-04-29 18:34:50.928 - INFO: img:162_01_D3_th.bmp - PSNR: 41.1194 dB; SSIM: 0.9782; LPIPS: 0.0171; DISTS: 0.0595
25-04-29 18:34:51.913 - INFO: img:164_01_D3_th.bmp - PSNR: 41.4480 dB; SSIM: 0.9733; LPIPS: 0.0248; DISTS: 0.0501
25-04-29 18:34:52.937 - INFO: img:166_01_D4_th.bmp - PSNR: 41.2593 dB; SSIM: 0.9734; LPIPS: 0.0195; DISTS: 0.0587
